,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
349,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'CIRCUS PARADE LUNCH BOX', 'SPACEBOY LUNCH BOX'})",0.13961729270021261,0.039688164422395464,0.021261516654854713,0.15228426395939088,3.8370195794053665,0.01572036258595896,1.1328229437651982
110,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.13961729270021261,0.06591070163004961,0.021261516654854713,0.15228426395939088,2.310463402652694,0.012059242933295695,1.1018897711310194
367,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'LUNCH BOX WITH CUTLERY RETROSPOT'})",0.13961729270021261,0.03047484053862509,0.021261516654854713,0.15228426395939088,4.997048754574431,0.01700670192338119,1.1436913557718016
469,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.13961729270021261,0.057406094968107724,0.021261516654854713,0.15228426395939088,2.6527542771197594,0.013246633090916215,1.1119221514448072
114,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.14457831325301204,0.06591070163004961,0.021970233876683204,0.1519607843137255,2.305555555555556,0.01244097580968808,1.1014694616616756
265,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.16796598157335224,0.111268603827073,0.025513819985825654,0.15189873417721517,1.3651535918729336,0.006824479725714878,1.0479071686218093
530,frozenset({'WOODLAND CHARLOTTE BAG'}),"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND', 'RED TOADSTOOL LED NIGHT LIGHT'})",0.13536498936924168,0.057406094968107724,0.020552799433026223,0.1518324607329843,2.644883976472109,0.012782023997938641,1.1113298509943916
506,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),"frozenset({'PLASTERS IN TIN SPACEBOY', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.14953933380581147,0.0446491849751949,0.022678951098511695,0.15165876777251186,3.3966749416986386,0.016002141722348602,1.126139787543206
75,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'GUMBALL COAT RACK'}),0.14953933380581147,0.06803685329553508,0.022678951098511695,0.15165876777251186,2.2290679304897316,0.012504765382453651,1.0985710835454865
386,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'LUNCH BOX WITH CUTLERY RETROSPOT'})",0.14953933380581147,0.05457122608079376,0.022678951098511695,0.15165876777251186,2.7790976795716134,0.014518406305423472,1.1144439737259917
257,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'RED RETROSPOT MINI CASES'}),0.2232459248759745,0.07087172218284904,0.03330970942593905,0.14920634920634918,2.105301587301587,0.017487886259675796,1.0920724160910542
93,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.16796598157335224,0.0892983699503898,0.024805102763997167,0.14767932489451477,1.6537740271917487,0.009806014402379602,1.0684964669393942
523,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.16796598157335224,0.1105598866052445,0.024805102763997167,0.14767932489451477,1.3357405604241048,0.006234802887708755,1.0435510241314705
122,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'LUNCH BAG WOODLAND'}),0.13961729270021261,0.09780297661233169,0.020552799433026223,0.14720812182741116,1.5051497094092547,0.006897812620390261,1.057933414329587
36,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'CHILDS BREAKFAST SET CIRCUS PARADE'}),0.13961729270021261,0.05315379163713678,0.020552799433026223,0.14720812182741116,2.769475465313029,0.013131610947897984,1.110289899092167
373,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'LUNCH BOX WITH CUTLERY RETROSPOT'})",0.13961729270021261,0.05457122608079376,0.020552799433026223,0.14720812182741116,2.6975410376425604,0.012933712588294562,1.1086277884647835
594,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.13961729270021261,0.029057406094968107,0.020552799433026223,0.14720812182741116,5.066113656060418,0.016495883061156118,1.1385457797576861
421,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN SPACEBOY', 'SPACEBOY LUNCH BOX'})",0.13961729270021261,0.03543586109142452,0.020552799433026223,0.14720812182741116,4.154213197969543,0.01560534044294073,1.1310662819344606
463,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'STRAWBERRY LUNCH BOX WITH CUTLERY'})",0.13961729270021261,0.03047484053862509,0.020552799433026223,0.14720812182741116,4.830480462755283,0.0162979847015527,1.1368836691303028
434,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'ROUND SNACK BOXES SET OF 4 FRUITS'})",0.13961729270021261,0.026222537207654145,0.020552799433026223,0.14720812182741116,5.613801618877761,0.016891679780362958,1.1418700010124532
83,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.14457831325301204,0.07937632884479093,0.021261516654854713,0.14705882352941177,1.8526785714285716,0.009785420918258436,1.0793518903199002
487,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'PLASTERS IN TIN SPACEBOY'})",0.14457831325301204,0.031892274982282066,0.021261516654854713,0.14705882352941177,4.611111111111112,0.016650585332115136,1.1350228500207729
582,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN SPACEBOY', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.14457831325301204,0.03047484053862509,0.021261516654854713,0.14705882352941177,4.825581395348838,0.016855515613125784,1.1366846697133361
368,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'LUNCH BOX WITH CUTLERY RETROSPOT'})",0.14457831325301204,0.03472714386959603,0.021261516654854713,0.14705882352941177,4.234693877551021,0.01624072477009384,1.131699210635646
77,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'GUMBALL COAT RACK'}),0.2232459248759745,0.06803685329553508,0.03260099220411056,0.146031746031746,2.146362433862434,0.017412041964497835,1.0913323093379421
129,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'LUNCH BAG WOODLAND'}),0.16796598157335224,0.09780297661233169,0.024096385542168676,0.14345991561181434,1.4668256589005075,0.007668812574682771,1.053303914004322
277,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'WOODLAND DESIGN  COTTON TOTE BAG'}),0.16796598157335224,0.07016300496102056,0.024096385542168676,0.14345991561181434,2.0446660699825254,0.012311387543754876,1.0855732405134884
281,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.2232459248759745,0.111268603827073,0.031892274982282066,0.14285714285714282,1.2838944494995448,0.00705201261124876,1.0368532955350813
488,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY'})",0.14953933380581147,0.07087172218284904,0.021261516654854713,0.14218009478672988,2.006161137440759,0.010663406533960917,1.083127439886292
542,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.14953933380581147,0.0368532955350815,0.021261516654854713,0.14218009478672988,3.8580021873860746,0.015750499391989938,1.1227842797905956
362,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),"frozenset({'LUNCH BAG WOODLAND', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.14953933380581147,0.040396881644223954,0.021261516654854713,0.14218009478672988,3.519580942878524,0.015220593885945249,1.1186533589672307
512,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.14457831325301204,0.03401842664776754,0.020552799433026223,0.14215686274509803,4.178819444444445,0.015634472688770676,1.1260585197934594
355,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'PLASTERS IN TIN SPACEBOY', 'LUNCH BAG SPACEBOY DESIGN'})",0.14457831325301204,0.026222537207654145,0.020552799433026223,0.14215686274509803,5.421171171171172,0.016761589234329237,1.1351462994836488
596,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.14457831325301204,0.03472714386959603,0.020552799433026223,0.14215686274509803,4.093537414965986,0.01553200754826535,1.1252323580034422
465,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'STRAWBERRY LUNCH BOX WITH CUTLERY'})",0.14457831325301204,0.03260099220411056,0.020552799433026223,0.14215686274509803,4.3605072463768115,0.015839402969781324,1.127710843373494
238,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.14457831325301204,0.09142452161587526,0.020552799433026223,0.14215686274509803,1.5549095607235142,0.007334796307839439,1.0591394148020654
317,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'WOODLAND PARTY BAG + STICKER SET'}),0.2232459248759745,0.06449326718639263,0.03118355776045358,0.13968253968253969,2.1658468515611373,0.01678569867915402,1.087397124857145
595,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.14953933380581147,0.0368532955350815,0.020552799433026223,0.13744075829383887,3.7294021144732046,0.015041782170161448,1.1166151353961418
255,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'RED RETROSPOT MINI CASES'}),0.14953933380581147,0.07087172218284904,0.020552799433026223,0.13744075829383887,1.9392890995260665,0.009954689312132427,1.077176190216587
435,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN CIRCUS PARADE'})",0.14953933380581147,0.05669737774627923,0.020552799433026223,0.13744075829383887,2.424111374407583,0.012074311336311186,1.0936090840414014
495,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY'})",0.2232459248759745,0.07087172218284904,0.03047484053862509,0.1365079365079365,1.9261269841269841,0.014653017372361837,1.076012527619127
549,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'WOODLAND CHARLOTTE BAG', 'ROUND SNACK BOXES SET OF 4 FRUITS'})",0.2232459248759745,0.0368532955350815,0.03047484053862509,0.1365079365079365,3.704090354090354,0.022247492492168196,1.1154088673031224
381,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'LUNCH BOX WITH CUTLERY RETROSPOT'})",0.2232459248759745,0.041105598866052445,0.03047484053862509,0.1365079365079365,3.320908593322386,0.021298183102192402,1.110484324842623
417,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN SPACEBOY'})",0.2232459248759745,0.06520198440822111,0.03047484053862509,0.1365079365079365,2.093616287094548,0.015918763225662897,1.0825785842331261
271,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'SPACEBOY LUNCH BOX'}),0.16796598157335224,0.10559886605244508,0.022678951098511695,0.1350210970464135,1.2786226035737547,0.004941933908979814,1.034014969490588
95,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.2232459248759745,0.0892983699503898,0.029766123316796598,0.13333333333333333,1.493121693121693,0.009830626127304898,1.0508095731341656
21,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'BIG DOUGHNUT FRIDGE MAGNETS'}),0.16796598157335224,0.04961020552799433,0.021970233876683204,0.13080168776371306,2.636588306208559,0.01363740700911789,1.0934096179119677
59,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'COFFEE MUG APPLES DESIGN'}),0.16796598157335224,0.06449326718639263,0.021970233876683204,0.13080168776371306,2.0281448509296607,0.011137558948848297,1.076286872217597
519,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF 4 FRUITS'})",0.2232459248759745,0.03756201275690999,0.029057406094968107,0.13015873015873014,3.465169212339023,0.020671839816848583,1.1064524305896837
471,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.16796598157335224,0.060240963855421686,0.021261516654854713,0.12658227848101267,2.1012658227848102,0.011143084029953976,1.0759559979046622
85,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.16796598157335224,0.07937632884479093,0.021261516654854713,0.12658227848101267,1.5947106690777577,0.007928993666750213,1.0540473916124857
305,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'SPACEBOY BIRTHDAY CARD'}),0.2232459248759745,0.05598866052445074,0.027639971651311126,0.1238095238095238,2.211332127787824,0.015140731349963157,1.0774042461405726
53,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'CIRCUS PARADE LUNCH BOX'}),0.2232459248759745,0.06165839829907867,0.027639971651311126,0.1238095238095238,2.007991242474001,0.013874985496662096,1.0709333497673559
529,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),"frozenset({'WOODLAND CHARLOTTE BAG', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.16796598157335224,0.06165839829907867,0.020552799433026223,0.12236286919831223,1.9845288326300983,0.010196286040480762,1.069168075014992
213,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.16796598157335224,0.10985116938341602,0.020552799433026223,0.12236286919831223,1.113896828637539,0.002101539940560171,1.014256119500627
441,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN CIRCUS PARADE'})",0.2232459248759745,0.05669737774627923,0.026931254429482635,0.12063492063492062,2.1276984126984124,0.014273795896472033,1.0727087581585633
297,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'SAVE THE PLANET COTTON TOTE BAG'}),0.2232459248759745,0.04535790219702339,0.026931254429482635,0.12063492063492062,2.6596230158730156,0.016805287603074155,1.0856038296315438
537,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'SPACEBOY LUNCH BOX'})",0.2232459248759745,0.03472714386959603,0.026222537207654145,0.11746031746031745,3.3823777129899577,0.01846984385618515,1.0937444233132274
301,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.2232459248759745,0.09142452161587526,0.025513819985825654,0.11428571428571427,1.2500553709856035,0.005103668101346059,1.0258110239820764
13,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.2232459248759745,0.059532246633593196,0.024805102763997167,0.1111111111111111,1.8664021164021163,0.011514771304336034,1.0580262225372077
525,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'RED TOADSTOOL LED NIGHT LIGHT'})",0.2232459248759745,0.03543586109142452,0.024805102763997167,0.1111111111111111,3.1355555555555554,0.01689419118086554,1.0851346562721476
165,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'MINI PAINT SET VINTAGE'}),0.2232459248759745,0.06165839829907867,0.024805102763997167,0.1111111111111111,1.8020434227330777,0.011040116609348137,1.0556343019135366
63,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'COFFEE MUG APPLES DESIGN'}),0.2232459248759745,0.06449326718639263,0.024096385542168676,0.10793650793650794,1.6736089307517878,0.009698526460869116,1.048699718278599
15,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'ALARM CLOCK BAKELIKE RED'}),0.2232459248759745,0.04890148830616584,0.024096385542168676,0.10793650793650794,2.207223372440764,0.01317932755744703,1.0661780469165758
117,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.2232459248759745,0.06591070163004961,0.023387668320340185,0.10476190476190476,1.5894521249359959,0.00867337277571536,1.0433976205196254
181,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'PACK OF 60 MUSHROOM CAKE CASES'}),0.2232459248759745,0.05669737774627923,0.023387668320340185,0.10476190476190476,1.8477380952380953,0.010730209787329583,1.0536890993259647
393,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'LUNCH BOX WITH CUTLERY RETROSPOT'})",0.2232459248759745,0.05457122608079376,0.022678951098511695,0.10158730158730159,1.861554318697176,0.01049614726048899,1.052332380864134
507,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'PLASTERS IN TIN SPACEBOY', 'ROUND SNACK BOXES SET OF 4 FRUITS'})",0.2232459248759745,0.031892274982282066,0.022678951098511695,0.10158730158730159,3.185326278659612,0.01555913067369323,1.0775757363271419
23,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'BIG DOUGHNUT FRIDGE MAGNETS'}),0.2232459248759745,0.04961020552799433,0.021970233876683204,0.09841269841269841,1.9837188208616778,0.010894957660298927,1.0541295255587386
287,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'ROUND CONTAINER SET OF 5 RETROSPOT'}),0.2232459248759745,0.03260099220411056,0.021970233876683204,0.09841269841269841,3.0187025534851624,0.014692195220202108,1.072995378365159
303,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.2232459248759745,0.08717221828490432,0.021970233876683204,0.09841269841269841,1.128945670409085,0.0025093913821794024,1.0124674339445603
299,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'SET OF 2 TEA TOWELS APPLE AND PEARS'}),0.2232459248759745,0.04890148830616584,0.021261516654854713,0.09523809523809523,1.947550034506556,0.010344458670133068,1.0512141445037115
583,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.2232459248759745,0.04606661941885188,0.021261516654854713,0.09523809523809523,2.067399267399267,0.010977331596783598,1.0543474206423216
543,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'ROUND SNACK BOXES SET OF 4 FRUITS'})",0.2232459248759745,0.03047484053862509,0.021261516654854713,0.09523809523809523,3.125138427464009,0.014458132693361514,1.0715804394046775
470,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'RED TOADSTOOL LED NIGHT LIGHT'})",0.2232459248759745,0.040396881644223954,0.021261516654854713,0.09523809523809523,2.3575605680868836,0.012243077450084659,1.0606139729195418
363,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'LUNCH BAG WOODLAND', 'ROUND SNACK BOXES SET OF 4 FRUITS'})",0.2232459248759745,0.03047484053862509,0.021261516654854713,0.09523809523809523,3.125138427464009,0.014458132693361514,1.0715804394046775
251,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.2232459248759745,0.059532246633593196,0.021261516654854713,0.09523809523809523,1.5997732426303855,0.00797118519519358,1.0394643589839232
249,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'RED  HARMONICA IN BOX'}),0.2232459248759745,0.05102763997165131,0.021261516654854713,0.09523809523809523,1.8664021164021165,0.009869803975145171,1.048864187399754
3,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'6 RIBBONS RUSTIC CHARM'}),0.2232459248759745,0.06520198440822111,0.021261516654854713,0.09523809523809523,1.4606625258799173,0.006705439341892522,1.033197806706703
531,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'WOODLAND CHARLOTTE BAG', 'RED TOADSTOOL LED NIGHT LIGHT'})",0.2232459248759745,0.04748405386250886,0.020552799433026223,0.09206349206349206,1.9388296612177207,0.009952177911629842,1.0490997308856982
513,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.2232459248759745,0.04535790219702339,0.020552799433026223,0.09206349206349206,2.0297123015873013,0.010426832606617741,1.0514414713564253
311,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'WOODLAND  STICKERS'}),0.2232459248759745,0.03401842664776754,0.020552799433026223,0.09206349206349206,2.7062830687830686,0.012958324313219862,1.0639307538669693
597,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'ROUND SNACK BOXES SET OF 4 FRUITS', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.2232459248759745,0.025513819985825654,0.020552799433026223,0.09206349206349206,3.608377425044092,0.01485694309317145,1.0732977157498773
